16.04.12 11:56:59.176 I> Main|6084 --------------------------------------------------
16.04.12 11:59:40.989 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_END Тип параметра => ptInput Тип данных => uftTimestamp Значение => NULL
16.04.12 11:59:40.989 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => TYPE_END Тип параметра => ptInput Тип данных => uftInteger Значение => NULL
16.04.12 11:59:40.989 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_AUDIO Тип параметра => ptInput Тип данных => uftBlob Значение => NULL
16.04.12 11:59:40.989 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCEPTOR_AUDIO Тип параметра => ptInput Тип данных => uftBlob Значение => NULL
16.04.12 11:59:40.989 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => IN_CHANNEL Тип параметра => ptInput Тип данных => uftVarchar Значение => CallServerChannelSip2231003
16.04.12 11:59:40.989 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => OUT_CHANNEL Тип параметра => ptInput Тип данных => uftVarchar Значение => NULL
16.04.12 11:59:40.989 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметры заданы. Запуск процедуры ...
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALL_ID Тип параметра => ptInput Тип данных => ftString Значение => 846F79A0BFE08C3149ADC4A4EF85C3E6
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => LINE_ID Тип параметра => ptInput Тип данных => ftString Значение => 89AC76ECE1AF87404BA8FC5CA8B535D0
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALL_RESULT_ID Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DIRECTION Тип параметра => ptInput Тип данных => ftSmallint Значение => 0
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => OPERATOR_ID Тип параметра => ptInput Тип данных => ftString Значение => 9C25EFB95C99AC734EFD128CF42502C0
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => FIRM_ID Тип параметра => ptInput Тип данных => ftString Значение => C49DF004D660BBAF434839044848F5B8
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CREATOR_ID Тип параметра => ptInput Тип данных => ftString Значение => AFC88D99BDB9B49D44F617EE9B0A74F0
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_CREATE Тип параметра => ptInput Тип данных => ftDateTime Значение => 16.04.2012 11:59:41
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_ID Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_PHONE Тип параметра => ptInput Тип данных => ftString Значение => 2904021
16.04.12 11:59:40.998 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCEPTOR_ID Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCEPTOR_PHONE Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_FOUND Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_BEGIN Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => DATE_END Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => TYPE_END Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_AUDIO Тип параметра => ptInput Тип данных => ftString Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCEPTOR_AUDIO Тип параметра => ptInput Тип данных => ftString Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => IN_CHANNEL Тип параметра => ptInput Тип данных => ftString Значение => CallServerChannelSip2231003
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => OUT_CHANNEL Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:40.999 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALLER_DIVERSION Тип параметра => ptInput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:41.002 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Процедура выполнена успешно.
16.04.12 11:59:41.002 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:59:41.003 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:59:41.006 I> Event|2152 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:59:41.012 E> CallServerEventListen|5336 [ExceptNotifier] Exception=EIdSocketError: Socket Error # 10004
Interrupted system call.
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.RaiseSocketError (Line 518 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] JclHookExcept.HookedRaiseException (Line 349 "objects.bpl\Jcl\JclHookExcept.pas" objects.bpl)
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.RaiseSocketError (Line 518 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.RaiseLastSocketError (Line 436 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.CheckForSocketError (Line 442 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] IdStackBSDBase.TIdStackBSDBase.ReceiveFrom (Line 609 "IdStackBSDBase.pas" omnet.bpl)
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] IdUDPServer.TIdUDPListenerThread.Run (Line 338 "omnet.bpl\Indy\Core\IdUDPServer.pas" omnet.bpl)
16.04.12 11:59:41.018 I> CallServerEventListen|5336 [ExceptNotifier] IdThread.TIdThread.Execute (Line 362 "IdThread.pas" omnet.bpl)
16.04.12 11:59:41.019 I> CallServerEventListen|5336 [ExceptNotifier] IdThread.TIdThread.Execute (Line 385 "IdThread.pas" omnet.bpl)
16.04.12 11:59:41.019 I> CallServerEventListen|5336 [ExceptNotifier] IdThread.TIdThread.Execute (Line 392 "IdThread.pas" omnet.bpl)
16.04.12 11:59:41.019 I> CallServerEventListen|5336 [ExceptNotifier] IdThread.TIdThread.Execute (Line 396 "IdThread.pas" omnet.bpl)
16.04.12 11:59:41.023 E> CallServerEventListen|5336 [DefaultCallServerHandlerEvent] Socket Error # 10004
Interrupted system call.
16.04.12 11:59:42.013 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало выполнения процедуры ...
16.04.12 11:59:42.014 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Имя процедуры => GET_CALL_SESSIONS
16.04.12 11:59:42.017 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALL_ID Тип параметра => ptInput Тип данных => uftChar Значение => 846F79A0BFE08C3149ADC4A4EF85C3E6
16.04.12 11:59:42.017 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос получения записей => SELECT "SESSION_ID" FROM GET_CALL_SESSIONS (:CALL_ID)
CALL_ID=846F79A0BFE08C3149ADC4A4EF85C3E6
16.04.12 11:59:42.042 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CALL_ID Тип параметра => ptInput Тип данных => ftString Значение => 846F79A0BFE08C3149ADC4A4EF85C3E6
16.04.12 11:59:42.042 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => SESSION_ID Тип параметра => ptOutput Тип данных => ftString Значение => F23C701DAB54BD734EA82B273A952A8D
16.04.12 11:59:42.042 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCOUNT_ID Тип параметра => ptOutput Тип данных => ftUnknown Значение => NULL
16.04.12 11:59:42.052 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Процедура выполнена успешно.
16.04.12 11:59:42.052 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:59:42.052 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:59:42.054 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:59:42.054 I> CallServerLineSearch|1604 [DefaultCallServer] CallServerChannelEvent | lcwSearchInternal 846F79A0BFE08C3149ADC4A4EF85C3E6: Дозвон до F23C701DAB54BD734EA82B273A952A8D (catSession)
16.04.12 11:59:42.062 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало выполнения процедуры ...
16.04.12 11:59:42.062 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Имя процедуры => GET_EVENT_PARAMS
16.04.12 11:59:42.064 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => SESSION_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => F23C701DAB54BD734EA82B273A952A8D
16.04.12 11:59:42.064 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => PROTOCOL Тип параметра => ptInput Тип данных => uftInteger Значение => NULL
16.04.12 11:59:42.065 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметры заданы. Запуск процедуры ...
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => SESSION_ID Тип параметра => ptInput Тип данных => ftString Значение => F23C701DAB54BD734EA82B273A952A8D
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => ACCOUNT_ID Тип параметра => ptOutput Тип данных => ftString Значение => 0C934C30E11781634DFB42D318764A94
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => IP Тип параметра => ptOutput Тип данных => ftString Значение => 192.168.0.2
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => PORT Тип параметра => ptOutput Тип данных => ftString Значение => 56000
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => USE_CRYPTER Тип параметра => ptOutput Тип данных => ftInteger Значение => 1
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CRYPTER_KEY Тип параметра => ptOutput Тип данных => ftString Значение => NULL
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CRYPTER_ALGORITHM Тип параметра => ptOutput Тип данных => ftInteger Значение => 35
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => CRYPTER_MODE Тип параметра => ptOutput Тип данных => ftInteger Значение => 0
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => USE_COMPRESSOR Тип параметра => ptOutput Тип данных => ftInteger Значение => 0
16.04.12 11:59:42.068 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => COMPRESSOR_LEVEL Тип параметра => ptOutput Тип данных => ftInteger Значение => 1
16.04.12 11:59:42.069 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Процедура выполнена успешно.
16.04.12 11:59:42.069 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало обновления сессии ...
16.04.12 11:59:42.070 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Запрос обновления сессии => UPDATE SESSIONS SET DATE_CHANGE=CURRENT_TIMESTAMP, QUERY_TEXT=:QUERY_TEXT, DURATION=:DURATION WHERE SESSION_ID='643537622A4A8C1B447B54D28B6FABA4'
16.04.12 11:59:42.073 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Сессия обновлена успешно.
16.04.12 11:59:42.081 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Начало выполнения процедуры ...
16.04.12 11:59:42.081 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Имя процедуры => GET_EVENT_PARAMS
16.04.12 11:59:42.084 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => SESSION_ID Тип параметра => ptInput Тип данных => uftVarchar Значение => 643537622A4A8C1B447B54D28B6FABA4
16.04.12 11:59:42.084 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => PROTOCOL Тип параметра => ptInput Тип данных => uftInteger Значение => NULL
16.04.12 11:59:42.084 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметры заданы. Запуск процедуры ...
16.04.12 11:59:42.087 I> CallServerLineSearch|1604 [DefaultUIBaseConnection] 643537622A4A8C1B447B54D28B6FABA4: Параметр => SESSION_ID Тип параметра => ptInput Тип данных => ftString Значение => 643537622A4A8C1B447B54D28B6FABA4
